Running ibex deisgn in sky130hs
5000 runs will be executed
['CLK_PERIOD', 'CORE_UTILIZATION', 'ASPECT_RATIO', 'GP_PAD', 'DP_PAD', 'LAYER_ADJUST', 'PLACE_DENSITY', 'FLATTEN', 'ABC_CLOCK_PERIOD', 'PINS_DISTANCE', 'CTS_CLUSTER_SIZE', 'CTS_CLUSTER_DIAMETER', 'GR_OVERFLOW']
[5.2835, 31.0, 0.938, 3.0, 0.0, 0.2, 0.72, 0.0, 5000.0, 2.0, 17.0, 91.0, 1.0]
[5.9311, 27.0, 0.979, 4.0, 2.0, 0.2, 0.53, 1.0, 5000.0, 1.0, 15.0, 118.0, 1.0]
[5.2586, 30.0, 0.813, 0.0, 1.0, 0.3, 0.76, 1.0, 5000.0, 3.0, 33.0, 119.0, 1.0]
[6.6663, 38.0, 0.701, 2.0, 4.0, 0.3, 0.85, 0.0, 5000.0, 1.0, 26.0, 108.0, 1.0]
[6.8135, 32.0, 0.998, 3.0, 3.0, 0.4, 0.84, 0.0, 5000.0, 1.0, 37.0, 98.0, 1.0]
[6.9504, 30.0, 0.953, 2.0, 4.0, 0.1, 0.58, 0.0, 5000.0, 2.0, 35.0, 100.0, 1.0]
[6.1362, 28.0, 0.761, 3.0, 0.0, 0.2, 0.66, 1.0, 5000.0, 2.0, 37.0, 93.0, 1.0]
[7.1862, 31.0, 0.789, 4.0, 3.0, 0.5, 0.87, 0.0, 5000.0, 1.0, 21.0, 98.0, 1.0]
[6.4282, 26.0, 0.717, 2.0, 2.0, 0.5, 0.42, 0.0, 5000.0, 2.0, 16.0, 118.0, 1.0]
[5.1107, 26.0, 0.877, 0.0, 1.0, 0.5, 0.49, 0.0, 5000.0, 2.0, 14.0, 107.0, 1.0]
[5.7052, 32.0, 0.775, 3.0, 1.0, 0.3, 1.0, 0.0, 5000.0, 2.0, 40.0, 87.0, 1.0]
[6.9852, 33.0, 0.829, 2.0, 4.0, 0.2, 0.13, 1.0, 5000.0, 2.0, 10.0, 102.0, 1.0]
[6.3501, 31.0, 0.919, 2.0, 1.0, 0.6, 0.31, 0.0, 5000.0, 2.0, 36.0, 88.0, 1.0]
[5.3526, 27.0, 0.882, 3.0, 2.0, 0.6, 0.7, 1.0, 5000.0, 3.0, 32.0, 101.0, 1.0]
[6.1526, 34.0, 0.828, 1.0, 0.0, 0.3, 0.32, 1.0, 5000.0, 3.0, 24.0, 83.0, 1.0]
[6.3492, 31.0, 0.766, 3.0, 2.0, 0.5, 0.79, 0.0, 5000.0, 2.0, 33.0, 87.0, 1.0]
[6.0249, 29.0, 0.75, 3.0, 0.0, 0.1, 0.61, 0.0, 5000.0, 2.0, 22.0, 80.0, 1.0]
[5.7675, 36.0, 0.733, 3.0, 1.0, 0.6, 0.56, 1.0, 5000.0, 2.0, 12.0, 117.0, 1.0]
[5.0317, 29.0, 0.82, 4.0, 2.0, 0.7, 0.26, 0.0, 5000.0, 2.0, 19.0, 84.0, 1.0]
[5.6498, 31.0, 0.749, 2.0, 1.0, 0.4, 0.53, 1.0, 5000.0, 2.0, 31.0, 82.0, 1.0]
[5.6169, 33.0, 0.82, 1.0, 1.0, 0.3, 0.77, 0.0, 5000.0, 2.0, 10.0, 94.0, 1.0]
[5.6267, 32.0, 0.755, 1.0, 1.0, 0.1, 0.76, 0.0, 5000.0, 3.0, 24.0, 89.0, 1.0]
[7.5024, 29.0, 0.787, 2.0, 0.0, 0.3, 0.88, 1.0, 5000.0, 2.0, 34.0, 102.0, 1.0]
[5.1998, 29.0, 0.822, 1.0, 1.0, 0.2, 0.42, 0.0, 5000.0, 3.0, 39.0, 84.0, 1.0]
[6.8854, 30.0, 0.985, 1.0, 3.0, 0.4, 0.15, 1.0, 5000.0, 1.0, 38.0, 100.0, 1.0]
[5.8202, 34.0, 0.773, 4.0, 3.0, 0.1, 0.53, 0.0, 5000.0, 1.0, 20.0, 105.0, 1.0]
[6.4476, 26.0, 0.881, 2.0, 4.0, 0.5, 0.99, 1.0, 5000.0, 3.0, 21.0, 102.0, 1.0]
[5.693, 28.0, 0.706, 2.0, 4.0, 0.2, 0.36, 1.0, 5000.0, 1.0, 15.0, 91.0, 1.0]
[5.4205, 36.0, 0.791, 1.0, 0.0, 0.6, 0.61, 0.0, 5000.0, 2.0, 30.0, 83.0, 1.0]
[7.366, 30.0, 0.71, 1.0, 1.0, 0.3, 0.88, 1.0, 5000.0, 1.0, 20.0, 99.0, 1.0]
[7.3609, 31.0, 0.913, 2.0, 1.0, 0.3, 0.49, 1.0, 5000.0, 3.0, 23.0, 101.0, 1.0]
[6.1347, 30.0, 0.851, 1.0, 2.0, 0.3, 0.75, 0.0, 5000.0, 2.0, 40.0, 87.0, 1.0]
[6.157, 28.0, 0.71, 0.0, 1.0, 0.1, 0.39, 0.0, 5000.0, 2.0, 22.0, 114.0, 1.0]
[6.4246, 37.0, 0.854, 4.0, 3.0, 0.4, 0.54, 0.0, 5000.0, 2.0, 27.0, 101.0, 1.0]
[5.9821, 28.0, 0.914, 2.0, 0.0, 0.5, 0.75, 1.0, 5000.0, 2.0, 18.0, 107.0, 1.0]
[5.679, 33.0, 0.712, 4.0, 2.0, 0.2, 0.48, 1.0, 5000.0, 2.0, 30.0, 104.0, 1.0]
[6.9944, 29.0, 0.886, 2.0, 2.0, 0.6, 0.83, 1.0, 5000.0, 2.0, 17.0, 102.0, 1.0]
[6.2683, 28.0, 0.857, 3.0, 1.0, 0.6, 0.86, 1.0, 5000.0, 1.0, 14.0, 98.0, 1.0]
[5.57, 27.0, 0.722, 0.0, 2.0, 0.6, 0.32, 0.0, 5000.0, 2.0, 21.0, 83.0, 1.0]
[6.5634, 30.0, 0.968, 3.0, 2.0, 0.5, 0.54, 0.0, 5000.0, 3.0, 21.0, 95.0, 1.0]
[5.5996, 28.0, 0.837, 2.0, 1.0, 0.6, 0.26, 1.0, 5000.0, 3.0, 33.0, 113.0, 1.0]
[7.8421, 34.0, 0.968, 2.0, 2.0, 0.5, 0.62, 1.0, 5000.0, 2.0, 21.0, 83.0, 1.0]
[5.0301, 30.0, 0.95, 1.0, 3.0, 0.7, 0.8, 0.0, 5000.0, 2.0, 34.0, 82.0, 1.0]
[6.1375, 30.0, 0.887, 1.0, 1.0, 0.5, 0.52, 1.0, 5000.0, 1.0, 32.0, 92.0, 1.0]
[5.3362, 34.0, 0.833, 1.0, 4.0, 0.2, 0.36, 0.0, 5000.0, 3.0, 16.0, 101.0, 1.0]
[6.4258, 31.0, 0.968, 0.0, 3.0, 0.1, 0.35, 1.0, 5000.0, 3.0, 26.0, 113.0, 1.0]
[7.0185, 29.0, 0.849, 4.0, 2.0, 0.2, 0.92, 1.0, 5000.0, 2.0, 11.0, 118.0, 1.0]
[5.8456, 32.0, 0.719, 3.0, 1.0, 0.6, 0.59, 1.0, 5000.0, 3.0, 36.0, 116.0, 1.0]
[6.4338, 35.0, 0.887, 3.0, 0.0, 0.2, 0.54, 1.0, 5000.0, 2.0, 11.0, 86.0, 1.0]
[6.1336, 32.0, 0.824, 3.0, 1.0, 0.6, 0.42, 0.0, 5000.0, 3.0, 10.0, 111.0, 1.0]
[5.8888, 36.0, 0.763, 2.0, 3.0, 0.3, 0.84, 1.0, 5000.0, 3.0, 24.0, 103.0, 1.0]
[7.1964, 25.0, 0.863, 3.0, 3.0, 0.3, 0.65, 0.0, 5000.0, 2.0, 13.0, 111.0, 1.0]
[5.7865, 29.0, 0.796, 0.0, 2.0, 0.3, 0.34, 0.0, 5000.0, 3.0, 21.0, 102.0, 1.0]
[5.359, 26.0, 0.735, 2.0, 1.0, 0.3, 0.61, 0.0, 5000.0, 2.0, 29.0, 97.0, 1.0]
[6.1929, 32.0, 0.773, 2.0, 2.0, 0.2, 0.89, 0.0, 5000.0, 2.0, 22.0, 117.0, 1.0]
[5.5844, 34.0, 0.702, 4.0, 0.0, 0.2, 0.26, 0.0, 5000.0, 1.0, 13.0, 91.0, 1.0]
[5.0461, 30.0, 0.978, 3.0, 3.0, 0.2, 0.67, 1.0, 5000.0, 1.0, 27.0, 82.0, 1.0]
[5.8607, 26.0, 0.909, 3.0, 2.0, 0.6, 0.65, 1.0, 5000.0, 2.0, 30.0, 106.0, 1.0]
[6.0937, 30.0, 0.786, 0.0, 2.0, 0.6, 0.29, 0.0, 5000.0, 1.0, 35.0, 107.0, 1.0]
[5.2305, 31.0, 0.975, 2.0, 3.0, 0.3, 0.48, 1.0, 5000.0, 2.0, 18.0, 110.0, 1.0]
[6.1075, 33.0, 0.964, 1.0, 2.0, 0.3, 0.95, 1.0, 5000.0, 2.0, 16.0, 114.0, 1.0]
[6.3806, 29.0, 0.725, 4.0, 0.0, 0.3, 0.96, 0.0, 5000.0, 2.0, 12.0, 99.0, 1.0]
[5.7546, 31.0, 0.788, 0.0, 3.0, 0.7, 0.74, 0.0, 5000.0, 1.0, 22.0, 94.0, 1.0]
[6.6358, 30.0, 0.777, 4.0, 3.0, 0.7, 0.21, 0.0, 5000.0, 3.0, 12.0, 89.0, 1.0]
[6.5764, 30.0, 0.902, 0.0, 2.0, 0.3, 0.39, 1.0, 5000.0, 2.0, 18.0, 100.0, 1.0]
[5.9219, 30.0, 0.955, 3.0, 1.0, 0.3, 0.46, 1.0, 5000.0, 2.0, 22.0, 98.0, 1.0]
[5.7319, 30.0, 0.806, 4.0, 1.0, 0.1, 0.15, 0.0, 5000.0, 2.0, 32.0, 116.0, 1.0]
[7.255, 36.0, 0.813, 2.0, 3.0, 0.1, 0.73, 0.0, 5000.0, 2.0, 16.0, 109.0, 1.0]
[5.7712, 32.0, 0.975, 1.0, 1.0, 0.3, 0.43, 0.0, 5000.0, 1.0, 38.0, 80.0, 1.0]
[6.779, 32.0, 0.844, 0.0, 2.0, 0.3, 0.25, 0.0, 5000.0, 3.0, 14.0, 116.0, 1.0]
[6.6049, 29.0, 0.898, 2.0, 1.0, 0.2, 0.32, 0.0, 5000.0, 2.0, 38.0, 84.0, 1.0]
[7.3338, 29.0, 0.947, 4.0, 2.0, 0.5, 0.23, 1.0, 5000.0, 2.0, 25.0, 82.0, 1.0]
[5.8565, 26.0, 0.775, 1.0, 1.0, 0.6, 0.47, 0.0, 5000.0, 3.0, 17.0, 91.0, 1.0]
[5.1476, 32.0, 0.721, 3.0, 4.0, 0.6, 0.41, 0.0, 5000.0, 2.0, 36.0, 91.0, 1.0]
[6.3144, 27.0, 0.831, 0.0, 2.0, 0.7, 0.35, 0.0, 5000.0, 2.0, 38.0, 94.0, 1.0]
[6.476, 29.0, 0.829, 1.0, 0.0, 0.6, 0.51, 0.0, 5000.0, 1.0, 31.0, 94.0, 1.0]
[6.7162, 31.0, 0.899, 2.0, 3.0, 0.4, 0.92, 1.0, 5000.0, 1.0, 28.0, 104.0, 1.0]
[6.8147, 31.0, 0.828, 3.0, 3.0, 0.6, 0.78, 0.0, 5000.0, 1.0, 29.0, 95.0, 1.0]
[6.1677, 32.0, 0.865, 1.0, 3.0, 0.5, 0.24, 1.0, 5000.0, 2.0, 24.0, 85.0, 1.0]
[6.8604, 34.0, 0.95, 2.0, 1.0, 0.5, 0.85, 1.0, 5000.0, 3.0, 18.0, 96.0, 1.0]
[5.9774, 33.0, 0.839, 1.0, 2.0, 0.4, 0.49, 1.0, 5000.0, 2.0, 39.0, 101.0, 1.0]
[6.2436, 33.0, 0.996, 1.0, 3.0, 0.4, 0.95, 0.0, 5000.0, 2.0, 18.0, 97.0, 1.0]
[5.9658, 36.0, 0.826, 1.0, 3.0, 0.2, 0.74, 1.0, 5000.0, 2.0, 14.0, 107.0, 1.0]
[5.6675, 26.0, 0.741, 2.0, 1.0, 0.1, 0.28, 0.0, 5000.0, 2.0, 32.0, 111.0, 1.0]
[7.6712, 29.0, 0.994, 2.0, 1.0, 0.3, 0.3, 0.0, 5000.0, 2.0, 24.0, 88.0, 1.0]
[5.9055, 25.0, 0.73, 0.0, 2.0, 0.6, 0.52, 1.0, 5000.0, 3.0, 16.0, 93.0, 1.0]
[5.6914, 33.0, 0.793, 2.0, 3.0, 0.6, 0.28, 0.0, 5000.0, 2.0, 20.0, 81.0, 1.0]
[6.3267, 32.0, 0.761, 3.0, 3.0, 0.3, 0.95, 0.0, 5000.0, 3.0, 14.0, 98.0, 1.0]
[7.001, 31.0, 0.876, 3.0, 0.0, 0.3, 0.8, 0.0, 5000.0, 2.0, 33.0, 105.0, 1.0]
[6.9281, 30.0, 0.755, 4.0, 3.0, 0.6, 0.28, 0.0, 5000.0, 3.0, 17.0, 84.0, 1.0]
[7.3265, 34.0, 0.76, 1.0, 3.0, 0.6, 0.24, 0.0, 5000.0, 2.0, 26.0, 82.0, 1.0]
[7.9556, 32.0, 0.817, 4.0, 2.0, 0.4, 0.28, 1.0, 5000.0, 3.0, 19.0, 97.0, 1.0]
[7.0685, 32.0, 0.931, 1.0, 3.0, 0.6, 0.67, 1.0, 5000.0, 2.0, 22.0, 82.0, 1.0]
[5.0921, 30.0, 0.818, 2.0, 3.0, 0.5, 0.36, 1.0, 5000.0, 3.0, 16.0, 109.0, 1.0]
[6.6325, 32.0, 0.968, 1.0, 3.0, 0.1, 0.54, 1.0, 5000.0, 1.0, 16.0, 90.0, 1.0]
[6.8265, 33.0, 0.738, 3.0, 2.0, 0.7, 0.72, 1.0, 5000.0, 1.0, 30.0, 100.0, 1.0]
[5.3915, 33.0, 0.722, 2.0, 0.0, 0.6, 0.98, 0.0, 5000.0, 2.0, 40.0, 110.0, 1.0]
[5.7894, 31.0, 0.706, 3.0, 4.0, 0.4, 0.89, 0.0, 5000.0, 1.0, 19.0, 84.0, 1.0]
[6.6858, 28.0, 0.737, 4.0, 3.0, 0.7, 0.33, 1.0, 5000.0, 3.0, 37.0, 87.0, 1.0]
[7.1045, 31.0, 0.913, 4.0, 1.0, 0.3, 0.89, 1.0, 5000.0, 2.0, 22.0, 118.0, 1.0]
[6.0398, 31.0, 0.94, 3.0, 4.0, 0.1, 0.29, 0.0, 5000.0, 2.0, 27.0, 80.0, 1.0]
[7.8106, 33.0, 0.933, 1.0, 4.0, 0.5, 0.27, 1.0, 5000.0, 2.0, 35.0, 95.0, 1.0]
[7.3781, 32.0, 0.791, 3.0, 2.0, 0.5, 0.11, 1.0, 5000.0, 2.0, 19.0, 87.0, 1.0]
[7.643, 35.0, 0.926, 1.0, 3.0, 0.3, 0.67, 1.0, 5000.0, 2.0, 14.0, 89.0, 1.0]
[5.0598, 25.0, 0.95, 1.0, 1.0, 0.4, 0.37, 1.0, 5000.0, 2.0, 11.0, 97.0, 1.0]
[6.4962, 27.0, 0.812, 3.0, 2.0, 0.7, 0.12, 1.0, 5000.0, 1.0, 22.0, 115.0, 1.0]
[6.3084, 26.0, 0.896, 1.0, 1.0, 0.3, 0.79, 0.0, 5000.0, 2.0, 11.0, 101.0, 1.0]
[5.3536, 27.0, 0.767, 0.0, 0.0, 0.4, 0.55, 0.0, 5000.0, 2.0, 26.0, 93.0, 1.0]
[7.1954, 26.0, 0.887, 4.0, 3.0, 0.3, 0.82, 1.0, 5000.0, 2.0, 37.0, 100.0, 1.0]
[5.5774, 29.0, 0.874, 3.0, 2.0, 0.6, 0.44, 1.0, 5000.0, 1.0, 17.0, 116.0, 1.0]
[6.6454, 33.0, 0.875, 4.0, 1.0, 0.7, 0.93, 1.0, 5000.0, 3.0, 38.0, 115.0, 1.0]
[7.5942, 35.0, 0.91, 2.0, 1.0, 0.1, 0.86, 0.0, 5000.0, 1.0, 16.0, 91.0, 1.0]
[7.5475, 30.0, 0.81, 3.0, 4.0, 0.6, 0.77, 1.0, 5000.0, 2.0, 24.0, 88.0, 1.0]
[5.1849, 28.0, 0.861, 2.0, 2.0, 0.5, 0.91, 0.0, 5000.0, 2.0, 19.0, 117.0, 1.0]
[5.8935, 33.0, 0.823, 4.0, 4.0, 0.3, 0.12, 1.0, 5000.0, 1.0, 16.0, 94.0, 1.0]
[5.6732, 30.0, 0.775, 3.0, 1.0, 0.1, 0.85, 1.0, 5000.0, 2.0, 18.0, 102.0, 1.0]
[6.1202, 27.0, 0.771, 4.0, 2.0, 0.4, 0.45, 1.0, 5000.0, 3.0, 15.0, 104.0, 1.0]
[6.8693, 31.0, 0.843, 2.0, 4.0, 0.2, 0.94, 1.0, 5000.0, 1.0, 14.0, 120.0, 1.0]
[5.6082, 27.0, 0.94, 0.0, 3.0, 0.2, 0.45, 0.0, 5000.0, 3.0, 23.0, 92.0, 1.0]
[6.7924, 28.0, 0.799, 0.0, 1.0, 0.3, 0.47, 1.0, 5000.0, 2.0, 15.0, 89.0, 1.0]
[6.0253, 33.0, 0.845, 2.0, 0.0, 0.1, 0.69, 1.0, 5000.0, 1.0, 20.0, 111.0, 1.0]
[6.2899, 27.0, 0.956, 1.0, 2.0, 0.2, 0.91, 1.0, 5000.0, 2.0, 26.0, 89.0, 1.0]
[5.1027, 31.0, 0.915, 0.0, 2.0, 0.6, 0.58, 1.0, 5000.0, 3.0, 18.0, 99.0, 1.0]
[6.0322, 29.0, 0.875, 3.0, 4.0, 0.6, 0.71, 0.0, 5000.0, 2.0, 24.0, 105.0, 1.0]
[5.5857, 31.0, 0.794, 1.0, 2.0, 0.2, 0.88, 1.0, 5000.0, 3.0, 19.0, 102.0, 1.0]
[5.7249, 26.0, 0.828, 1.0, 1.0, 0.5, 0.14, 1.0, 5000.0, 2.0, 19.0, 117.0, 1.0]
[5.5271, 29.0, 0.87, 3.0, 4.0, 0.5, 0.79, 1.0, 5000.0, 1.0, 15.0, 100.0, 1.0]
[5.9909, 30.0, 0.836, 1.0, 3.0, 0.2, 0.93, 1.0, 5000.0, 2.0, 32.0, 116.0, 1.0]
[7.4112, 28.0, 0.895, 2.0, 2.0, 0.2, 0.61, 1.0, 5000.0, 2.0, 17.0, 101.0, 1.0]
[7.3414, 33.0, 0.925, 4.0, 0.0, 0.7, 0.73, 1.0, 5000.0, 1.0, 22.0, 92.0, 1.0]
[5.9212, 31.0, 0.83, 2.0, 2.0, 0.3, 0.6, 0.0, 5000.0, 2.0, 28.0, 93.0, 1.0]
[7.048, 26.0, 0.858, 3.0, 2.0, 0.6, 0.96, 0.0, 5000.0, 2.0, 12.0, 84.0, 1.0]
[6.4087, 30.0, 0.865, 0.0, 1.0, 0.6, 0.45, 1.0, 5000.0, 3.0, 35.0, 119.0, 1.0]
[5.1714, 31.0, 0.963, 3.0, 0.0, 0.7, 0.96, 0.0, 5000.0, 3.0, 40.0, 95.0, 1.0]
[5.0152, 28.0, 0.847, 4.0, 1.0, 0.4, 0.66, 1.0, 5000.0, 1.0, 26.0, 112.0, 1.0]
[7.7041, 32.0, 0.941, 1.0, 3.0, 0.4, 0.33, 0.0, 5000.0, 2.0, 37.0, 84.0, 1.0]
[5.447, 32.0, 0.993, 4.0, 3.0, 0.6, 0.76, 0.0, 5000.0, 1.0, 29.0, 104.0, 1.0]
[5.2714, 29.0, 0.853, 1.0, 3.0, 0.3, 0.13, 0.0, 5000.0, 3.0, 20.0, 105.0, 1.0]
[6.5865, 28.0, 0.88, 0.0, 3.0, 0.7, 0.46, 1.0, 5000.0, 1.0, 31.0, 101.0, 1.0]
[5.0173, 30.0, 0.807, 2.0, 2.0, 0.4, 0.13, 1.0, 5000.0, 2.0, 25.0, 94.0, 1.0]
[7.1852, 27.0, 0.936, 2.0, 4.0, 0.6, 0.28, 0.0, 5000.0, 2.0, 37.0, 110.0, 1.0]
[7.3802, 34.0, 0.754, 3.0, 0.0, 0.3, 0.29, 0.0, 5000.0, 2.0, 15.0, 80.0, 1.0]
[7.2206, 30.0, 0.972, 2.0, 4.0, 0.3, 0.57, 0.0, 5000.0, 2.0, 30.0, 92.0, 1.0]
[6.7394, 30.0, 0.746, 3.0, 3.0, 0.3, 0.53, 1.0, 5000.0, 2.0, 35.0, 117.0, 1.0]
[5.6036, 34.0, 0.874, 3.0, 1.0, 0.5, 0.69, 0.0, 5000.0, 2.0, 29.0, 118.0, 1.0]
[6.4289, 33.0, 0.919, 1.0, 1.0, 0.4, 0.99, 0.0, 5000.0, 1.0, 24.0, 88.0, 1.0]
[6.1824, 28.0, 0.921, 3.0, 2.0, 0.2, 0.21, 1.0, 5000.0, 2.0, 32.0, 110.0, 1.0]
[6.7222, 35.0, 0.925, 3.0, 1.0, 0.5, 0.38, 1.0, 5000.0, 1.0, 19.0, 85.0, 1.0]
[6.0092, 31.0, 0.873, 4.0, 2.0, 0.3, 0.29, 0.0, 5000.0, 1.0, 33.0, 101.0, 1.0]
[5.5118, 28.0, 0.886, 2.0, 4.0, 0.2, 0.68, 1.0, 5000.0, 2.0, 38.0, 119.0, 1.0]
[5.8677, 31.0, 0.909, 4.0, 3.0, 0.4, 0.12, 0.0, 5000.0, 3.0, 39.0, 118.0, 1.0]
[6.5141, 30.0, 0.905, 0.0, 2.0, 0.6, 0.83, 0.0, 5000.0, 3.0, 17.0, 99.0, 1.0]
[6.0124, 31.0, 0.837, 0.0, 0.0, 0.7, 0.81, 1.0, 5000.0, 2.0, 17.0, 113.0, 1.0]
[6.8195, 28.0, 0.872, 1.0, 3.0, 0.4, 0.35, 0.0, 5000.0, 2.0, 31.0, 98.0, 1.0]
[6.05, 29.0, 0.791, 0.0, 0.0, 0.1, 0.83, 0.0, 5000.0, 2.0, 12.0, 110.0, 1.0]
[6.0966, 32.0, 0.82, 3.0, 2.0, 0.2, 0.47, 1.0, 5000.0, 3.0, 25.0, 102.0, 1.0]
[5.2453, 30.0, 0.746, 4.0, 3.0, 0.6, 0.9, 1.0, 5000.0, 2.0, 39.0, 93.0, 1.0]
[5.891, 28.0, 0.992, 2.0, 4.0, 0.4, 0.1, 1.0, 5000.0, 1.0, 30.0, 114.0, 1.0]
[7.0285, 29.0, 0.911, 2.0, 3.0, 0.7, 0.92, 1.0, 5000.0, 2.0, 22.0, 115.0, 1.0]
[5.7022, 29.0, 0.799, 0.0, 3.0, 0.6, 1.0, 1.0, 5000.0, 1.0, 33.0, 94.0, 1.0]
[5.7291, 30.0, 0.755, 1.0, 4.0, 0.2, 0.9, 1.0, 5000.0, 2.0, 30.0, 112.0, 1.0]
[6.4749, 31.0, 0.778, 1.0, 3.0, 0.2, 0.24, 1.0, 5000.0, 3.0, 21.0, 93.0, 1.0]
[5.2079, 34.0, 0.723, 1.0, 3.0, 0.2, 0.38, 0.0, 5000.0, 3.0, 10.0, 114.0, 1.0]
[6.6518, 33.0, 0.73, 4.0, 3.0, 0.5, 0.43, 0.0, 5000.0, 3.0, 20.0, 114.0, 1.0]
[7.3989, 37.0, 0.982, 2.0, 3.0, 0.4, 0.46, 1.0, 5000.0, 1.0, 12.0, 113.0, 1.0]
[6.9197, 34.0, 0.722, 2.0, 3.0, 0.5, 0.83, 1.0, 5000.0, 2.0, 38.0, 86.0, 1.0]
[5.9874, 34.0, 0.976, 2.0, 3.0, 0.2, 0.29, 0.0, 5000.0, 3.0, 24.0, 110.0, 1.0]
[5.5869, 31.0, 0.851, 2.0, 2.0, 0.4, 0.77, 0.0, 5000.0, 2.0, 18.0, 86.0, 1.0]
[5.8105, 26.0, 0.88, 1.0, 4.0, 0.6, 0.31, 1.0, 5000.0, 2.0, 14.0, 109.0, 1.0]
[6.8729, 30.0, 0.728, 2.0, 1.0, 0.5, 0.32, 1.0, 5000.0, 3.0, 37.0, 118.0, 1.0]
[6.2053, 33.0, 0.734, 1.0, 1.0, 0.6, 0.11, 1.0, 5000.0, 3.0, 24.0, 89.0, 1.0]
[6.582, 28.0, 0.878, 1.0, 4.0, 0.7, 0.64, 0.0, 5000.0, 2.0, 18.0, 89.0, 1.0]
[5.8665, 26.0, 0.816, 3.0, 3.0, 0.3, 0.45, 0.0, 5000.0, 1.0, 30.0, 91.0, 1.0]
[6.6718, 29.0, 0.956, 2.0, 2.0, 0.1, 0.3, 0.0, 5000.0, 1.0, 36.0, 82.0, 1.0]
[5.3798, 34.0, 0.787, 4.0, 3.0, 0.5, 0.35, 0.0, 5000.0, 3.0, 27.0, 84.0, 1.0]
[5.8444, 31.0, 0.768, 1.0, 3.0, 0.4, 0.42, 0.0, 5000.0, 2.0, 14.0, 104.0, 1.0]
[5.3476, 29.0, 0.938, 2.0, 1.0, 0.5, 0.11, 0.0, 5000.0, 3.0, 22.0, 84.0, 1.0]
[6.9893, 28.0, 0.837, 1.0, 1.0, 0.5, 0.86, 1.0, 5000.0, 2.0, 39.0, 95.0, 1.0]
[7.0338, 28.0, 0.967, 3.0, 3.0, 0.5, 0.67, 0.0, 5000.0, 1.0, 23.0, 81.0, 1.0]
[6.2766, 28.0, 0.765, 1.0, 1.0, 0.3, 0.14, 0.0, 5000.0, 1.0, 40.0, 106.0, 1.0]
[5.7742, 28.0, 0.76, 4.0, 0.0, 0.4, 0.18, 0.0, 5000.0, 1.0, 38.0, 104.0, 1.0]
[6.2441, 29.0, 0.991, 3.0, 3.0, 0.5, 0.16, 0.0, 5000.0, 2.0, 12.0, 84.0, 1.0]
[6.1232, 30.0, 0.821, 1.0, 0.0, 0.2, 0.61, 1.0, 5000.0, 3.0, 34.0, 117.0, 1.0]
[5.3895, 28.0, 0.718, 2.0, 1.0, 0.4, 0.59, 0.0, 5000.0, 3.0, 30.0, 105.0, 1.0]
[6.1364, 27.0, 0.949, 3.0, 3.0, 0.6, 0.9, 1.0, 5000.0, 1.0, 27.0, 84.0, 1.0]
[5.1524, 28.0, 0.884, 1.0, 1.0, 0.1, 0.89, 0.0, 5000.0, 1.0, 23.0, 105.0, 1.0]
[5.1207, 29.0, 0.71, 4.0, 3.0, 0.4, 0.18, 0.0, 5000.0, 2.0, 13.0, 86.0, 1.0]
[5.8271, 30.0, 0.949, 3.0, 0.0, 0.3, 0.49, 0.0, 5000.0, 2.0, 25.0, 105.0, 1.0]
[5.0796, 31.0, 0.727, 3.0, 3.0, 0.1, 0.18, 1.0, 5000.0, 2.0, 26.0, 114.0, 1.0]
[7.1535, 36.0, 0.783, 2.0, 3.0, 0.2, 0.71, 0.0, 5000.0, 2.0, 37.0, 83.0, 1.0]
[6.8054, 32.0, 0.874, 2.0, 3.0, 0.4, 0.87, 0.0, 5000.0, 2.0, 25.0, 110.0, 1.0]
[6.5412, 26.0, 0.998, 2.0, 2.0, 0.3, 0.11, 1.0, 5000.0, 2.0, 39.0, 108.0, 1.0]
[5.8382, 27.0, 0.747, 2.0, 3.0, 0.3, 0.94, 0.0, 5000.0, 2.0, 26.0, 98.0, 1.0]
[5.7801, 36.0, 0.864, 1.0, 3.0, 0.6, 0.39, 0.0, 5000.0, 1.0, 14.0, 115.0, 1.0]
[6.4189, 32.0, 0.704, 1.0, 2.0, 0.4, 0.74, 0.0, 5000.0, 3.0, 29.0, 99.0, 1.0]
[7.086, 30.0, 0.934, 2.0, 1.0, 0.4, 0.58, 0.0, 5000.0, 2.0, 24.0, 97.0, 1.0]
[6.853, 27.0, 0.912, 1.0, 3.0, 0.3, 1.0, 1.0, 5000.0, 2.0, 33.0, 102.0, 1.0]
[7.0295, 35.0, 0.981, 2.0, 1.0, 0.4, 0.92, 0.0, 5000.0, 1.0, 20.0, 90.0, 1.0]
[5.3559, 28.0, 0.764, 1.0, 1.0, 0.2, 0.54, 0.0, 5000.0, 3.0, 15.0, 115.0, 1.0]
[5.3472, 33.0, 0.924, 2.0, 1.0, 0.4, 0.72, 1.0, 5000.0, 2.0, 31.0, 88.0, 1.0]
[6.1163, 34.0, 0.89, 2.0, 1.0, 0.3, 0.14, 1.0, 5000.0, 2.0, 39.0, 116.0, 1.0]
[7.5037, 31.0, 0.704, 1.0, 1.0, 0.2, 0.66, 0.0, 5000.0, 2.0, 19.0, 102.0, 1.0]
[5.2874, 26.0, 0.873, 3.0, 1.0, 0.7, 0.38, 1.0, 5000.0, 3.0, 27.0, 119.0, 1.0]
